From,To
1422155_at,319149
1422155_at,319192
1422155_at,319148
1422155_at,319154
1420453_at,12970
1448672_a_at,77038
1450850_at,22350
1450850_at,100044177
1418673_at,20583
1415737_at,54391
1420725_at,192289
1427456_at,72145
1425789_s_at,11752
1418492_at,23893
1422588_at,16688
1421749_at,83557
1415938_at,20730
1427054_s_at,320712
1422723_at,20897
1417860_a_at,100689
1424657_at,216965
1427309_at,230577
1439040_at,229841
1423090_x_at,100041727
1423090_x_at,100042561
1423090_x_at,100043027
1423090_x_at,20335
1423090_x_at,100045433
1423090_x_at,100043039
1450683_at,56370
1424309_a_at,17434
1451994_s_at,74022
1452294_at,75599
1451589_at,80909
1459885_s_at,12867
1459885_s_at,100041521
1459885_s_at,100048613
1459885_s_at,100047065
1453915_a_at,72144
1449401_at,12262
1450676_at,27224
1416119_at,22166
1427602_at,170624
1419456_at,67880
1450299_at,11441
1421726_at,67489
1422217_a_at,13076
1431177_a_at,625861
1431177_a_at,19896
1431177_a_at,100043141
1431177_a_at,665575
1431177_a_at,382766
1434695_at,76843
1415719_s_at,74252
1455871_s_at,100047522
1455871_s_at,100039683
1455871_s_at,76281
1455871_s_at,100047518
1424791_a_at,57278
1417926_at,76044
1454678_s_at,101351
1415942_at,100048462
1415942_at,100041555
1415942_at,383717
1415942_at,434434
1415942_at,100043391
1415942_at,100043696
1415942_at,625219
1415942_at,234703
1415942_at,100043010
1415942_at,100048223
1415942_at,100041509
1415942_at,238217
1415942_at,665071
1415942_at,100039720
1415942_at,110954
1415942_at,100043346
1421032_a_at,56709
1424974_at,232854
1460268_at,100045969
1460268_at,56045
1416665_at,12850
1426614_at,228880
1422725_at,17152
1460514_s_at,17173
1452869_at,66921
1452869_at,100045648
1425163_at,224833
1427041_at,230787
1426730_a_at,66392
1415701_x_at,100046085
1415701_x_at,100044627
1415701_x_at,65019
1415701_x_at,100042008
1422368_at,113847
1448710_at,12767
1452173_at,97212
1424759_at,66412
1427430_at,226551
1422461_at,108888
1418651_at,67946
1416636_at,19744
1416636_at,100047161
1438925_x_at,11984
1438925_x_at,100039636
1421520_at,57339
1419716_a_at,18986
1423894_a_at,67789
1422738_at,18214
1418978_at,57230
1418978_at,639905
1423150_at,20394
1451168_a_at,192662
1431320_a_at,17918
1427940_s_at,56309
1436613_at,216961
1415832_at,11609
1437849_x_at,67416
1418666_at,19288
1425981_a_at,19651
1417251_at,114301
1417251_at,100046410
1427383_at,64379
1418740_at,67926
1427513_at,234757
1435951_at,74053
1423435_at,14734
1424340_at,74665
1421577_at,14029
1425240_at,224893
1421628_at,16182
1417158_at,80292
1415741_at,21982
1422611_s_at,140488
1427346_at,100039545
1427346_at,382243
1427346_at,100039031
1427346_at,666184
1427346_at,100039890
1427346_at,100034729
1427346_at,18422
1427346_at,434869
1427346_at,434863
1427346_at,434866
1427346_at,100039934
1449597_at,236874
1449597_at,628991
1449597_at,18250
1426812_a_at,227737
1425667_at,329910
1431336_at,71145
1417848_at,170753
1415775_at,245688
1415775_at,623006
1425101_a_at,94244
1452618_at,214444
1428160_at,70316
1428160_at,100043472
1419532_at,16178
1431774_a_at,73919
1449291_a_at,66686
1449883_at,11936
1417535_at,66822
1424557_at,69085
1428873_a_at,74026
1428873_a_at,100047441
1438548_x_at,279766
1417455_at,21809
1424075_at,68115
1421361_at,24013
1421361_at,100045507
1439418_x_at,74122
1451182_s_at,223690
1460590_s_at,674211
1460590_s_at,546165
1460590_s_at,100039786
1460590_s_at,22630
1424147_at,217737
1427902_at,100046766
1427902_at,100046744
1427902_at,75956
1427902_at,100046735
1424351_at,67701
1445535_at,101926
1448807_at,99296
1438951_x_at,269113
1421771_a_at,16351
1452182_at,108148
1433509_s_at,52250
1449663_at,11765
1416270_at,67710
1460677_at,72572
1423050_s_at,51810
1420244_at,21417
1434512_x_at,100043705
1434512_x_at,100047744
1434512_x_at,665132
1434512_x_at,632248
1434512_x_at,20383
1452199_at,72649
1425088_at,20276
1449249_at,54216
1427970_at,71131
1424145_at,75210
1415704_a_at,638353
1415704_a_at,321022
1422263_at,12062
1437438_x_at,18947
1435630_s_at,110460
1417675_a_at,100019
1452100_at,100048221
1452100_at,67181
1452283_at,71323
1436970_a_at,18596
1427475_a_at,56376
1423424_at,22773
1423863_at,27407
1421531_at,11642
1420965_a_at,13803
1437997_x_at,52443
1425021_a_at,18633
1423268_at,16402
1422320_x_at,18690
1423640_at,72003
1453554_a_at,74320
1418296_at,18301
1420079_at,627537
1420079_at,665210
1420079_at,22312
1420079_at,22313
1420079_at,637021
1420079_at,627132
1420079_at,665227
1420079_at,627111
1420780_at,56787
1430231_a_at,68121
1449241_at,93688
1437325_x_at,56454
1425860_x_at,75458
1452167_at,69227
1416424_at,66905
1417473_a_at,106564
1417473_a_at,667114
1434175_s_at,70381
1434513_at,224088
1419070_at,12879
1430274_a_at,76205
1425437_a_at,16530
1449118_at,13171
1421799_at,24111
1447945_at,100047419
1447945_at,17132
1452073_at,109212
1451177_at,67035
1424781_at,28193
1449285_at,13013
1421763_at,12154
1449264_at,100045981
1449264_at,229521
1438316_a_at,234582
1437503_a_at,66940
1425322_at,319146
1449418_s_at,66153
1451534_at,214189
1418368_at,57263
1428248_at,74164
1448641_at,103537
1427534_at,75220
1448771_a_at,14319
1416486_at,13722
1415822_at,20250
1425129_a_at,21351
1424299_at,67013
1432459_a_at,58206
1419220_at,22437
1420712_a_at,15451
1451884_a_at,27756
1425288_at,231004
1435368_a_at,11545
1450947_at,66451
1424953_at,225884
1450338_x_at,22314
1417530_a_at,27058
1451286_s_at,233908
1423130_a_at,20384
1423130_a_at,622469
1419591_at,83492
1421519_a_at,104348
1452515_a_at,217119
1422400_a_at,15202
1450699_at,20341
1450699_at,100044204
1419876_at,72773
1448392_at,100046740
1448392_at,20692
1451439_at,212547
1436998_at,237761
1425224_at,225655
1424485_at,30924
1456743_x_at,56397
1456743_x_at,100045126
1456743_x_at,433261
1448550_at,16803
1423453_at,97961
1451797_at,229512
1423648_at,100046302
1423648_at,71853
1448567_at,56395
1425898_x_at,229759
1424724_a_at,67102
1423497_at,66720
1456055_x_at,18971
1435964_a_at,330177
1425772_at,12829
1448536_at,67678
1415960_at,17523
1419670_at,14317
1418993_s_at,14058
1439185_x_at,228607
1427572_at,66508
1427572_at,433216
1427572_at,100043284
1426953_at,100045749
1426953_at,70823
1421651_at,52024
1423124_x_at,19366
1435023_at,20403
1417156_at,16669
1451620_at,227580
1418825_at,15944
1459903_at,20361
1426003_at,18213
1426003_at,100047606
1423695_at,108687
1423319_at,15242
1423753_at,68010
1417168_a_at,53376
1455253_at,75137
1425237_at,68484
1448279_at,56378
1435386_at,22371
1454929_s_at,224903
1423849_a_at,102414
1450961_a_at,331532
1422928_at,50701
1433745_at,223435
1448999_at,66682
1417970_at,68055
1426238_at,12153
1416621_at,16897
1416904_at,56758
1424385_at,76022
1424385_at,100045990
1424385_at,677582
1417208_at,17117
1450173_at,192656
1418076_at,19143
1425395_at,13525
1421672_at,16171
1427610_at,109620
1420451_at,58170
1448122_at,21454
1460280_at,17444
1422818_at,18003
1448180_a_at,15374
1448180_a_at,100042133
1419420_at,26938
1419607_at,21926
1452692_a_at,72900
1440865_at,213002
1428031_at,207911
1452169_a_at,104418
1450323_at,70630
1451527_at,76477
1427531_a_at,18400
1429761_at,104001
1451699_at,668468
1427398_at,140474
1424404_at,76261
1448345_at,67145
1456437_x_at,50909
1456437_x_at,667277
1460455_at,68795
1449259_at,19340
1417304_at,12667
1426706_s_at,102448
1427587_at,100041208
1427587_at,22690
1451537_at,12654
1448896_at,18701
1426691_at,74094
1417360_at,17350
1451015_at,21881
1449936_at,74525
1424736_at,433776
1424736_at,13629
1427512_a_at,16774
1421538_at,16506
1449817_at,27413
1421477_at,12890
1452255_at,107035
1415968_a_at,16483
1418293_at,15958
1416944_a_at,627701
1416944_a_at,24086
1417131_at,12530
1422303_a_at,21936
1435352_at,329777
1434877_at,18164
1421515_at,14536
1424224_at,78541
1422669_at,55960
1428213_at,67872
1434062_at,29809
1423755_at,70650
1425123_at,234796
1420076_at,54670
1416603_at,632026
1416603_at,19934
1416603_at,627737
1416603_at,100047372
1422373_at,56015
1448666_s_at,57259
1418468_at,100039503
1418468_at,100039484
1418468_at,11744
1416552_at,383490
1416552_at,434423
1416552_at,674522
1450740_a_at,667264
1450740_a_at,13589
1450740_a_at,674193
1424774_s_at,67417
1416527_at,67844
1429711_at,100040244
1429711_at,56291
1418282_x_at,20701
1424458_at,76804
1453553_at,100038762
1416140_a_at,72831
1449023_a_at,14055
1426882_at,100763
1425606_at,216225
1451233_at,22030
1421705_at,20269
1421166_at,11990
1425065_at,246728
1426864_a_at,17967
1428241_at,69596
1418547_at,21789
1427495_at,20272
1433961_at,229503
1453014_a_at,69162
1420063_at,80908
1425794_at,18969
1416744_at,107652
1449408_at,67374
1425228_a_at,27369
1448390_a_at,20148
1449306_at,15500
1448729_a_at,18952
1450322_s_at,20557
1416943_at,22194
1416943_at,676296
1416968_a_at,101502
1448725_at,26430
1426951_at,50766
1418301_at,54139
1431379_a_at,55961
1449860_at,75689
1460664_at,22781
1460664_at,100045419
1435252_at,117592
1435252_at,634148
1418587_at,22031
1427059_at,223693
1423583_at,14154
1424786_s_at,54636
1455005_s_at,246787
1450759_at,12161
1432164_a_at,100042108
1432164_a_at,68133
1432164_a_at,674321
1423397_at,100559
1460397_at,76813
1454167_at,22026
1427467_a_at,19893
1427467_a_at,51795
1423093_at,16319
1419026_at,13163
1419600_at,56519
1454438_at,11891
1426774_at,243771
1427126_at,15511
1427126_at,15482
1427126_at,193740
1451566_at,235050
1424942_a_at,17869
1418688_at,12311
1452607_at,100040883
1452607_at,67048
1429748_at,19317
1429748_at,100046895
1421629_at,14404
1421629_at,100044133
1416610_a_at,12725
1420461_at,19882
1454974_at,672215
1454974_at,18208
1424114_s_at,16777
1433887_at,100037258
1460353_at,72787
1425849_at,108015
1417677_at,13603
1421105_at,16449
1417446_at,20498
1448059_at,75456
1448059_at,328099
1448059_at,19139
1416375_at,636327
1416375_at,55946
1417980_a_at,72999
1417313_at,100041500
1417313_at,66094
1417313_at,100040219
1424375_s_at,107526
1455036_s_at,675851
1455036_s_at,635087
1455036_s_at,68197
1460417_at,232685
1417007_a_at,675056
1417007_a_at,20479
1426956_a_at,27223
1420611_at,18749
1417876_at,14129
1427598_at,64243
1427064_a_at,105782
1448752_at,12349
1422584_at,108077
1422622_at,18127
1430514_a_at,673094
1424918_at,67249
1451416_a_at,21816
1419301_at,14366
1426111_x_at,54131
1418756_at,22044
1449119_at,23807
1449119_at,432565
1425309_at,212670
1421116_a_at,68585
1417348_at,67101
1437925_at,67109
1455007_s_at,108682
1423568_at,26444
1449286_at,80883
1421326_at,12983
1452404_at,215789
1424449_at,107971
1422350_at,14290
1455531_at,213006
1448857_a_at,66220
1452239_at,14910
1451170_s_at,211548
1436589_x_at,101540
1416372_at,19210
1416890_at,107071
1422675_at,57376
1422675_at,631204
1422675_at,218301
1422675_at,211895
1422675_at,667172
1418744_s_at,100047138
1418744_s_at,57816
1419441_at,11837
1419441_at,676796
1419441_at,668300
1419441_at,667618
1419441_at,674597
1419441_at,628060
1436946_s_at,14707
1436946_s_at,100043318
1436946_s_at,100048847
1436946_s_at,100042311
1436946_s_at,100044719
1436946_s_at,100048410
1436946_s_at,100048366
1436946_s_at,100043507
1436946_s_at,628007
1436946_s_at,100041120
1436946_s_at,100044852
1436946_s_at,100041703
1427901_at,68735
1416385_a_at,17113
1419896_at,103503
1417619_at,102060
1450684_at,14009
1417992_a_at,329557
1420833_at,22318
1415866_at,101869
1419502_at,80860
1429238_a_at,66627
1453338_at,56324
1424525_at,225642
1448836_s_at,100210
1424002_at,68833
1426220_at,74919
1418976_s_at,12684
1416210_at,102462
1416210_at,330053
1427971_at,214498
1449635_at,28000
1448806_at,17391
1439415_x_at,546663
1439415_x_at,66481
1416018_at,13486
1417116_at,102857
1416480_a_at,100045763
1416480_a_at,100042265
1425967_a_at,104207
1425967_a_at,17227
1419127_at,109648
1426319_at,71785
1432657_at,100047841
1432657_at,280667
1451120_at,20018
1451120_at,100039220
1427399_a_at,170722
1460387_a_at,22619
1450139_at,26918
1421704_a_at,18705
1424441_at,26569
1417847_at,29869
1449159_at,14695
1416457_at,51793
1420913_at,24059
1449326_x_at,20209
1419204_at,13388
1427001_s_at,15378
1460186_at,107358
1423682_a_at,71963
1418627_at,14630
1453572_a_at,623453
1453572_a_at,18824
1434357_a_at,16211
1449034_at,16621
1449079_s_at,54613
1439111_at,21807
1423920_at,215387
1420518_a_at,93842
1449421_a_at,246133
1432104_a_at,94041
1422589_at,19339
1423850_at,28114
1418198_a_at,74140
1420595_at,13394
1418674_at,18414
1449914_at,66611
1421831_at,635960
1421831_at,100047616
1421831_at,11639
1421635_at,94220
1418882_at,23968
1448176_a_at,15387
1448176_a_at,666170
1424295_at,621903
1424295_at,73708
1450795_at,16866
1449467_at,100040450
1449467_at,665336
1449467_at,100040318
1449467_at,100042565
1449467_at,100041435
1449467_at,100039878
1449467_at,100040459
1449467_at,665687
1449467_at,100039877
1449467_at,100041233
1449467_at,100040651
1449467_at,100041828
1449467_at,665918
1449467_at,100039357
1449467_at,100041829
1449467_at,100039552
1449467_at,100040461
1449467_at,100041991
1449467_at,100042657
1449467_at,100040171
1449467_at,100040468
1449467_at,100039034
1449467_at,100040845
1449467_at,100040521
1449467_at,100042365
1449467_at,100042468
1449467_at,100041657
1449467_at,100042255
1449467_at,100042541
1449467_at,100041410
1449467_at,100042280
1449467_at,100040335
1449467_at,100041906
1449467_at,622538
1449467_at,100041763
1449467_at,100042337
1449467_at,100042334
1449467_at,100040224
1449467_at,100040223
1449467_at,100041807
1449467_at,100041005
1449467_at,100040539
1449467_at,665698
1449467_at,664924
1449467_at,100042200
1449467_at,100041704
1449467_at,100041485
1449467_at,100039014
1449467_at,100039980
1449467_at,665746
1449467_at,100041275
1449467_at,100040247
1449467_at,100039933
1449467_at,100044090
1449467_at,665128
1449467_at,100040553
1449467_at,100039595
1449467_at,100042526
1449467_at,100042527
1449467_at,100041935
1449467_at,100042316
1449467_at,100042626
1449467_at,100041475
1449467_at,100041699
1449467_at,100042696
1449467_at,100042599
1449467_at,100042495
1449467_at,100039793
1449467_at,100042123
1449467_at,100042290
1449467_at,100041362
1449467_at,100040758
1449467_at,100041467
1449467_at,100039482
1449467_at,100039737
1449467_at,100039637
1449467_at,100042422
1449467_at,100042196
1449467_at,382131
1449467_at,100040886
1449467_at,665508
1449467_at,100042705
1449467_at,100042586
1449467_at,100040262
1449467_at,100042015
1449467_at,100041055
1449467_at,100040672
1449467_at,100039040
1449467_at,100048876
1449467_at,100042501
1449467_at,100042381
1449467_at,100042380
1449467_at,665406
1449467_at,665471
1449467_at,100042104
1449467_at,100042106
1449467_at,20611
1449467_at,100042020
1449467_at,665301
1449467_at,100040714
1449467_at,100041387
1449467_at,100039153
1449467_at,436305
1449467_at,665788
1449467_at,100041731
1449467_at,665084
1449467_at,665276
1450429_at,12338
1429692_s_at,14528
1422211_a_at,72297
1437113_s_at,18805
1450191_a_at,20668
1420382_at,171504
1454813_at,665173
1454813_at,100043228
1454813_at,66167
1454813_at,674169
1454813_at,628935
1454813_at,100045032
1454813_at,269878
1432281_a_at,16420
1427860_at,100047162
1427860_at,108022
1415820_x_at,53610
1415820_x_at,667776
1423018_at,16491
1416629_at,20514
1449558_at,14069
1449400_at,71832
1424072_at,69894
1437358_at,69368
1423490_at,57443
1426827_at,231386
1415870_at,12321
1435258_at,51875
1418952_at,378431
1427981_a_at,246277
1450241_a_at,14017
1432623_at,338359
1448761_a_at,54160
1417571_at,268395
1418994_at,68236
1418994_at,233026
1421285_at,83490
1457285_at,432731
1437728_at,100045202
1437728_at,268420
1425614_x_at,14964
1425614_x_at,14980
1422935_x_at,12412
1422935_x_at,100047028
1424901_at,72077
1422640_at,93880
1424975_at,233186
1418476_at,12931
1423621_a_at,11416
1423357_at,67164
1423357_at,100044878
1423539_at,18861
1451528_at,213989
1427900_at,227733
1426435_at,72759
1452601_a_at,72482
1449248_at,12724
1421057_at,13421
1438202_at,338368
1423590_at,16541
1451099_at,23943
1460402_at,78783
1436270_at,626571
1436270_at,327951
1434694_at,227696
1421433_at,80892
1451478_at,654812
1421322_a_at,16391
1437729_at,668899
1437729_at,622978
1437729_at,667497
1437729_at,545487
1437729_at,665189
1437729_at,241621
1437729_at,666648
1437729_at,237361
1437729_at,635470
1437729_at,26451
1437729_at,546052
1437729_at,667090
1425827_at,18089
1420452_at,100048230
1420452_at,640223
1420452_at,71623
1422460_at,56150
1422460_at,100045924
1448167_at,15979
1418491_a_at,67049
1452354_at,72792
1423284_at,67729
1450186_s_at,14683
1448852_at,19733
1454940_at,26442
1433558_at,69601
1427933_at,233405
1417016_at,17165
1417016_at,100047833
1421907_at,19014
1450498_at,17769
1449739_at,19210
1416551_at,11938
1419749_at,13434
1419328_at,20355
1435567_at,18679
1460310_a_at,14599
1420467_at,57390
1431719_a_at,117600
1421802_at,53874
1421802_at,13586
1421593_at,17968
1422852_at,56506
1416709_a_at,83485
1425283_a_at,17771
1436542_at,19216
1426088_at,3338890
1426088_at,3338891
1426088_at,100042862
1426088_at,5912283
1426088_at,5912275
1426088_at,3337215
1426088_at,100046519
1426088_at,7668600
1426088_at,7668601
1426088_at,17721
1426088_at,3337212
1426088_at,17722
1436703_x_at,102209
1418329_at,66522
1421727_at,14048
1455642_a_at,74257
1420439_at,22127
1455994_x_at,54325
1450121_at,20265
1431701_a_at,59020
1450565_at,16198
1449988_at,16205
1416938_at,66121
1452674_a_at,73830
1425458_a_at,14783
1427662_at,100038402
1423632_at,80290
1423750_a_at,22668
1427031_s_at,212514
1450293_at,17147
1451924_a_at,13614
1421050_at,28084
1421050_at,100044649
1423128_at,11632
1418841_s_at,12537
1416321_s_at,116847
1452388_at,15511
1452388_at,15482
1452388_at,193740
1452349_x_at,226695
1435360_at,270210
1450723_at,16392
1451709_at,18390
1452590_a_at,100039175
1452590_a_at,211623
1452590_a_at,100039246
1437525_a_at,218832
1419676_at,17858
1419427_at,12985
1423501_at,17187
1423501_at,100048299
1420579_s_at,12638
1423023_at,54612
1450329_a_at,170735
1422722_at,66323
1423482_at,22276
1424480_s_at,544757
1424480_s_at,11652
1424480_s_at,100048123
1422319_at,14352
1418612_at,20555
1417977_at,66892
1419863_at,272027
1436686_at,68036
1436686_at,100046556
1436686_at,100042741
1436686_at,100042023
1450722_at,18141
1424936_a_at,547338
1424936_a_at,13417
1424936_a_at,100046510
1417601_at,50778
1455868_a_at,74237
1438173_x_at,67037
1426351_at,15510
1426351_at,432551
1448724_at,12700
1424405_at,217588
1437290_at,242291
1453816_at,677785
1453816_at,59050
1453816_at,675063
1453816_at,666180
1453816_at,630127
1453816_at,636450
1453816_at,623804
1453816_at,636306
1453816_at,433230
1435860_at,330064
1452671_s_at,70361
1428209_at,406217
1428209_at,100043261
1424348_at,210711
1417238_at,14030
1417238_at,625811
1415831_at,21762
1415831_at,432448
1427344_s_at,75141
1450828_at,118449
1454833_at,66489
1454833_at,100043296
1454833_at,667073
1454833_at,100040823
1454833_at,100038991
1415993_at,20775
1449861_at,23955
1437192_x_at,22333
1437148_at,433073
1437148_at,76709
1427423_at,230582
